PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P467
Station name, AlabamaHilCS2006
Begin Date, 2006-03-17
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P467.nmt.nam08.pos
Offset from source file, 31.14 mm North, -29.12 mm East, -4.87 mm Vertical
Reference position, 36.5702022947 North Latitude, -118.0906232152 East Longitude, 1380.13029 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-08-08,4.88, 1.82, -3.01, 2.86, 2.85, 16.6, repro,
2006-08-09,2.45, -1.09, -0.43, 2.78, 2.8, 15.52, repro,
2006-08-10,3.10, -0.83, -3.27, 2.86, 2.93, 16.55, repro,
2006-08-11,1.18, -1.53, -4.15, 2.97, 2.99, 17.34, repro,
2006-08-12,2.27, -1.59, 3.78, 2.67, 2.66, 14.9, repro,
2006-08-13,1.41, -0.19, 9.44, 3.06, 3.02, 17.64, repro,
2006-08-14,0.39, -3.72, -2.64, 2.97, 2.9, 17.38, repro,
2006-08-15,3.24, 0.67, 7.54, 3, 2.96, 17.31, repro,
2006-08-16,2.55, -1.89, -1.32, 2.58, 2.64, 14.96, repro,
2006-08-17,3.19, -0.44, 3.41, 2.74, 2.75, 15.9, repro,
2006-08-18,3.45, -0.15, 2.00, 2.83, 2.83, 16.38, repro,
2006-08-19,2.42, -0.28, -5.09, 2.85, 2.82, 16.21, repro,
2006-08-20,3.04, -1.40, -4.35, 3.01, 3, 17.79, repro,
2006-08-21,3.32, -0.69, -8.32, 2.73, 2.81, 15.46, repro,
2006-08-22,2.39, 1.23, 18.25, 3.07, 3.03, 18.33, repro,
2006-08-23,3.58, -0.59, 5.41, 2.94, 2.97, 16.74, repro,
2006-08-24,3.99, 0.21, 1.49, 2.77, 2.84, 16.01, repro,
2006-08-25,3.28, -0.71, 1.44, 2.73, 2.78, 15.49, repro,
2006-08-26,3.49, -0.98, -4.39, 2.89, 2.9, 17.91, repro,
2006-08-27,2.31, -1.49, -0.53, 2.92, 2.96, 18.11, repro,
2006-08-28,3.03, -0.49, 1.76, 2.78, 2.82, 16.82, repro,
2006-08-29,2.74, -0.35, 4.83, 2.75, 2.9, 17.02, repro,
2006-08-30,2.06, -1.53, -7.49, 2.99, 3.06, 18.72, repro,
2006-08-31,1.96, -0.83, 6.25, 2.9, 2.99, 17.18, repro,
2006-09-01,2.03, 0.57, -8.16, 3.95, 3.99, 27.27, repro,
2006-09-02,2.50, -0.52, -0.77, 2.71, 2.75, 15.31, repro,
2006-09-03,2.23, 1.69, 17.71, 3.27, 3.23, 19.93, repro,
2006-09-04,3.84, 1.85, 4.36, 3.24, 3.3, 20.24, repro,
2006-09-05,3.65, 1.50, -5.51, 3.11, 3.21, 17.86, repro,
2006-09-06,4.53, -0.42, -10.15, 3.12, 3.14, 18.2, repro,
2006-09-07,4.64, 1.59, 7.18, 3.06, 3.14, 17.85, repro,
2006-09-08,2.76, -0.06, -4.09, 3.24, 3.24, 19.17, repro,
2006-09-09,2.84, -1.19, -2.55, 3.11, 3.14, 18.61, repro,
2006-09-10,1.93, -1.77, -1.22, 2.76, 2.73, 15.05, repro,
2006-09-11,3.58, -2.80, 1.96, 3.04, 3.07, 18.71, repro,
2006-09-12,2.44, -0.12, -10.23, 3.1, 3.04, 17.07, repro,
2006-09-13,2.49, -1.40, -3.99, 2.88, 2.88, 17.35, repro,
2006-09-14,4.28, -1.62, 4.67, 2.82, 2.85, 16.18, repro,
2006-09-15,5.61, -1.00, 14.23, 3.84, 3.8, 25.43, repro,
2006-09-16,3.33, -1.33, 5.40, 2.7, 2.72, 15.25, repro,
2006-09-17,2.88, -2.51, -3.75, 2.79, 2.86, 16.55, repro,
2006-09-18,2.94, -2.32, -4.56, 2.54, 2.56, 14.52, repro,
2006-09-19,2.67, -1.87, 4.31, 2.93, 2.99, 17.56, repro,
2006-09-20,4.17, -1.01, 5.33, 2.76, 2.84, 15.73, repro,
2006-09-21,2.50, -1.34, 10.44, 2.86, 2.94, 16.46, repro,
2006-09-22,3.65, -2.32, 5.33, 2.85, 2.92, 16.69, repro,
2006-09-23,3.09, -2.58, 1.76, 2.67, 2.65, 15.62, repro,
2006-09-24,4.15, -2.47, -0.06, 2.63, 2.67, 14.81, repro,
2006-09-25,3.04, -2.71, 5.59, 2.81, 2.88, 16.83, repro,
2006-09-26,4.12, -1.56, 8.60, 2.93, 2.99, 17.51, repro,
2006-09-27,1.93, -2.36, -0.47, 2.79, 2.8, 16.01, repro,
2006-09-28,3.12, -3.56, 1.14, 2.61, 2.61, 14.62, repro,
2006-09-29,2.99, -2.87, 2.94, 2.76, 2.77, 16.09, repro,
2006-09-30,3.95, -3.27, 10.12, 2.57, 2.57, 14.84, repro,
2006-10-01,0.76, -3.12, 4.67, 2.85, 2.87, 15.73, repro,
2006-10-02,4.41, -6.04, -0.02, 2.93, 2.94, 17.28, repro,
2006-10-03,2.45, -1.56, 2.94, 3.03, 3.08, 17.69, repro,
2006-10-04,2.61, -3.15, 24.77, 3.24, 3.26, 19.54, repro,
2006-10-05,2.55, -3.46, -8.29, 3.05, 3.04, 17.92, repro,
2006-10-06,4.39, -3.76, -5.37, 2.81, 2.82, 16.22, repro,
2006-10-07,3.60, -2.54, 0.58, 2.59, 2.59, 14.7, repro,
