PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P465
Station name, HorseshoeMCS2007
Begin Date, 2007-06-14
End Date, 2019-08-21
Release Date, 2019-08-22
Source file, P465.cwu.nam08.pos
Offset from source file, 34.62 mm North, -30.97 mm East, 8.31 mm Vertical
Reference position, 36.4668343519 North Latitude, -118.1324333151 East Longitude, 2901.55390 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-01-23,6.80, -7.39, 1.89, 2.01, 1.64, 7.55, repro,
2008-01-24,6.79, -8.02, 4.09, 2, 1.63, 7.51, repro,
2008-01-25,7.77, -7.34, -2.88, 1.99, 1.64, 7.52, repro,
2008-01-26,6.26, -6.77, -2.17, 2, 1.65, 7.55, repro,
2008-01-27,8.06, -6.53, 6.11, 2.01, 1.64, 7.52, repro,
2008-01-28,6.00, -10.46, 13.82, 2.04, 1.66, 7.62, repro,
2008-01-29,9.75, -6.68, -0.81, 2.08, 1.76, 7.77, repro,
2008-01-30,8.18, -7.33, 2.92, 2.09, 1.72, 7.82, repro,
2008-01-31,8.95, -6.52, 0.24, 2.04, 1.72, 7.77, repro,
2008-02-01,9.47, -9.09, -2.67, 2, 1.64, 7.57, repro,
2008-02-02,8.42, -8.92, 6.03, 2.01, 1.65, 7.64, repro,
2008-02-03,9.86, -12.90, -3.69, 2, 1.64, 7.49, repro,
2008-02-04,9.22, -7.29, 1.02, 1.99, 1.65, 7.55, repro,
2008-02-05,8.92, -8.12, -3.51, 2.01, 1.71, 7.69, repro,
2008-02-06,10.45, -7.87, -1.32, 2.05, 1.72, 7.8, repro,
2008-02-07,8.10, -7.07, 3.53, 2.04, 1.67, 7.81, repro,
2008-02-08,8.27, -6.93, -3.22, 2.01, 1.65, 7.6, repro,
2008-02-09,6.75, -7.28, 4.00, 2.02, 1.64, 7.55, repro,
2008-02-10,7.34, -7.41, 5.53, 2.01, 1.64, 7.58, repro,
2008-02-11,9.14, -6.98, 1.53, 2.01, 1.64, 7.58, repro,
2008-02-12,9.41, -7.22, 3.36, 2.01, 1.64, 7.57, repro,
2008-02-13,6.70, -11.15, 10.00, 2.01, 1.64, 7.59, repro,
2008-02-14,7.39, -9.04, 10.99, 2.01, 1.65, 7.55, repro,
2008-02-15,7.36, -8.87, -1.07, 2.05, 1.71, 7.72, repro,
2008-02-16,8.98, -8.02, 2.91, 2.01, 1.64, 7.58, repro,
2008-02-17,8.86, -7.90, 1.14, 2.03, 1.65, 7.66, repro,
2008-02-18,8.45, -8.53, 4.56, 2.01, 1.64, 7.59, repro,
2008-02-19,8.64, -8.53, 8.49, 2, 1.65, 7.57, repro,
2008-02-20,7.76, -9.02, 8.08, 2.01, 1.65, 7.59, repro,
2008-02-21,7.52, -8.45, 7.25, 2, 1.64, 7.57, repro,
2008-02-22,7.24, -10.28, 6.40, 2.05, 1.68, 7.68, repro,
2008-02-23,8.99, -8.39, 0.23, 2.09, 1.66, 7.85, repro,
2008-02-24,8.14, -11.73, 7.63, 2, 1.64, 7.55, repro,
2008-02-25,7.69, -8.38, 7.96, 2, 1.65, 7.54, repro,
2008-02-26,8.71, -8.48, -3.46, 2.01, 1.65, 7.59, repro,
2008-02-27,9.07, -8.64, 0.76, 2.01, 1.64, 7.59, repro,
2008-02-28,8.93, -8.69, 3.63, 2.01, 1.64, 7.55, repro,
2008-02-29,8.96, -9.86, 0.78, 2.05, 1.68, 7.77, repro,
2008-03-01,9.23, -12.86, 2.80, 1.99, 1.64, 7.51, repro,
2008-03-02,9.43, -9.41, 4.01, 2.06, 1.67, 7.74, repro,
2008-03-03,9.37, -9.45, -4.11, 2.11, 1.7, 8.04, repro,
2008-03-04,9.22, -9.19, 3.08, 2.08, 1.66, 7.79, repro,
2008-03-05,9.35, -8.89, -0.81, 2.1, 1.77, 8.11, repro,
2008-03-06,10.05, -9.57, -1.60, 2.01, 1.64, 7.59, repro,
2008-03-07,9.90, -9.53, -1.94, 2.06, 1.66, 7.71, repro,
