PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P465
Station name, HorseshoeMCS2007
Begin Date, 2007-06-13
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P465.pbo.nam08.pos
Offset from source file, 34.42 mm North, -30.35 mm East, 2.97 mm Vertical
Reference position, 36.4668343532 North Latitude, -118.1324333168 East Longitude, 2901.55442 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2007-11-19,4.57, -5.10, -2.95, 1.44, 1.24, 5.36, repro,
2007-11-20,3.93, -4.00, 3.91, 1.61, 1.39, 5.99, repro,
2007-11-21,4.17, -3.80, 1.84, 1.46, 1.25, 5.43, repro,
2007-11-22,3.80, -3.90, -4.88, 1.54, 1.34, 5.78, repro,
2007-11-23,3.82, -5.15, -2.20, 1.56, 1.35, 5.82, repro,
2007-11-24,3.32, -4.70, -3.48, 1.54, 1.34, 5.78, repro,
2007-11-25,4.27, -4.22, 0.99, 1.45, 1.26, 5.42, repro,
2007-11-26,4.09, -4.30, -2.20, 1.48, 1.28, 5.5, repro,
2007-11-27,4.33, -3.31, 0.60, 1.53, 1.33, 5.66, repro,
2007-11-28,4.38, -4.72, -1.51, 1.53, 1.34, 5.56, repro,
2007-11-29,3.72, -3.08, 6.67, 1.54, 1.33, 5.67, repro,
2007-11-30,4.05, -2.22, -5.94, 1.59, 1.37, 5.87, repro,
2007-12-01,4.38, -3.83, 5.45, 1.6, 1.36, 5.88, repro,
2007-12-02,2.92, -6.02, -0.75, 1.58, 1.36, 5.89, repro,
2007-12-03,4.29, -2.71, -9.00, 1.66, 1.42, 6.17, repro,
2007-12-04,4.80, -4.73, -1.31, 1.56, 1.36, 5.8, repro,
2007-12-05,4.87, -7.27, -6.09, 1.66, 1.45, 6.16, repro,
2007-12-06,6.15, -8.57, 0.48, 1.74, 1.5, 6.53, repro,
2007-12-07,3.18, -5.03, 14.08, 1.94, 1.68, 7.2, repro,
2007-12-08,3.82, -4.65, 2.22, 1.62, 1.39, 6, repro,
2007-12-09,4.48, -4.51, -3.77, 1.55, 1.32, 5.73, repro,
2007-12-10,4.30, -4.68, -3.92, 1.51, 1.31, 5.66, repro,
2007-12-11,3.47, -5.41, -2.79, 1.63, 1.4, 6.04, repro,
2007-12-12,5.40, -4.65, -3.16, 1.46, 1.23, 5.42, repro,
2007-12-13,6.01, -4.83, -4.98, 1.59, 1.35, 5.9, repro,
2007-12-14,5.47, -5.02, -2.80, 1.52, 1.29, 5.69, repro,
2007-12-15,4.88, -3.86, 0.91, 1.52, 1.29, 5.65, repro,
2007-12-16,4.77, -5.73, -6.42, 1.47, 1.24, 5.44, repro,
2007-12-17,3.90, -6.62, 3.45, 1.47, 1.27, 5.57, repro,
2007-12-18,6.12, -5.30, -7.74, 1.52, 1.32, 5.76, repro,
2007-12-19,5.56, -5.97, 1.69, 1.55, 1.34, 5.85, repro,
2007-12-20,5.21, -7.40, 0.10, 1.67, 1.43, 6.33, repro,
2007-12-21,5.56, -4.74, 3.93, 1.55, 1.34, 5.83, repro,
2007-12-22,5.89, -5.52, -6.69, 1.48, 1.29, 5.58, repro,
2007-12-23,8.01, -5.30, -4.96, 1.48, 1.29, 5.62, repro,
2007-12-24,6.05, -5.57, 0.16, 1.6, 1.37, 5.93, repro,
2007-12-25,6.53, -5.76, -1.39, 1.56, 1.34, 5.84, repro,
2007-12-26,5.93, -8.40, -2.57, 1.61, 1.38, 6.03, repro,
2007-12-27,6.54, -6.18, 1.36, 1.56, 1.34, 5.82, repro,
2007-12-28,6.81, -4.02, 4.11, 1.6, 1.39, 5.96, repro,
2007-12-29,7.48, -4.28, 4.28, 1.7, 1.46, 6.33, repro,
2007-12-30,7.38, -4.70, 3.39, 1.61, 1.41, 6.01, repro,
2007-12-31,6.73, -4.59, -2.47, 1.49, 1.29, 5.54, repro,
2008-01-01,6.20, -5.21, -6.03, 1.46, 1.26, 5.43, repro,
2008-01-02,5.72, -5.55, -2.45, 1.48, 1.27, 5.5, repro,
2008-01-03,7.72, -6.05, -12.34, 1.54, 1.32, 5.8, repro,
2008-01-04,8.01, -6.02, -9.57, 1.68, 1.45, 6.35, repro,
2008-01-05,6.43, -9.68, 10.66, 1.68, 1.44, 6.31, repro,
2008-01-06,5.19, -8.26, -1.50, 1.63, 1.4, 6.14, repro,
2008-01-07,6.74, -5.32, 5.25, 1.51, 1.29, 5.65, repro,
2008-01-08,6.04, -6.72, -11.35, 1.68, 1.41, 6.29, repro,
2008-01-09,7.58, -5.93, -1.50, 1.72, 1.45, 6.46, repro,
2008-01-10,6.79, -4.68, 5.23, 1.55, 1.33, 5.81, repro,
2008-01-11,6.97, -4.12, 2.98, 1.45, 1.25, 5.46, repro,
2008-01-12,6.48, -5.22, 3.91, 1.56, 1.34, 5.85, repro,
2008-01-13,5.76, -6.38, -13.14, 1.44, 1.24, 5.41, repro,
2008-01-14,6.04, -6.14, -8.13, 1.47, 1.26, 5.46, repro,
2008-01-15,7.75, -5.78, 1.24, 1.45, 1.25, 5.44, repro,
2008-01-16,6.63, -6.26, -2.39, 1.58, 1.35, 5.9, repro,
2008-01-17,5.59, -6.65, -5.19, 1.48, 1.26, 5.55, repro,
2008-01-18,6.27, -6.66, -6.85, 1.44, 1.27, 5.45, repro,
2008-01-19,6.94, -6.42, -3.26, 1.48, 1.27, 5.53, repro,
2008-01-20,5.66, -7.05, -3.54, 1.52, 1.3, 5.66, repro,
2008-01-21,6.61, -7.69, -4.74, 1.58, 1.36, 5.93, repro,
2008-01-22,6.73, -6.94, -5.74, 1.49, 1.28, 5.61, repro,
2008-01-23,6.63, -6.36, -4.62, 1.49, 1.28, 5.6, repro,
2008-01-24,6.74, -6.49, 0.27, 1.45, 1.25, 5.44, repro,
2008-01-25,7.53, -5.36, -7.94, 1.47, 1.27, 5.58, repro,
2008-01-26,5.77, -5.57, -6.54, 1.49, 1.27, 5.55, repro,
2008-01-27,7.39, -6.20, 2.17, 1.71, 1.46, 6.37, repro,
2008-01-28,5.81, -10.12, 7.43, 1.81, 1.55, 6.76, repro,
2008-01-29,9.08, -5.86, -2.49, 1.58, 1.39, 5.89, repro,
2008-01-30,7.26, -6.26, -3.74, 1.77, 1.53, 6.66, repro,
2008-01-31,8.45, -6.03, -3.73, 1.63, 1.42, 6.15, repro,
2008-02-01,9.05, -7.85, -8.19, 1.67, 1.44, 6.32, repro,
2008-02-02,7.46, -7.94, 0.08, 1.47, 1.27, 5.58, repro,
2008-02-03,9.24, -11.45, -7.14, 1.77, 1.52, 6.65, repro,
2008-02-04,8.84, -6.44, -1.77, 1.48, 1.28, 5.6, repro,
2008-02-05,8.03, -7.46, -8.37, 1.48, 1.29, 5.61, repro,
2008-02-06,9.62, -7.19, -5.55, 1.54, 1.36, 5.86, repro,
2008-02-07,8.49, -6.11, -2.42, 1.39, 1.21, 5.3, repro,
2008-02-08,8.31, -6.11, -5.49, 1.39, 1.21, 5.27, repro,
2008-02-09,7.27, -6.30, -2.39, 1.45, 1.25, 5.43, repro,
2008-02-10,7.65, -6.40, -0.73, 1.43, 1.25, 5.4, repro,
2008-02-11,9.60, -6.41, -3.16, 1.39, 1.21, 5.26, repro,
2008-02-12,8.89, -6.77, -2.90, 1.42, 1.23, 5.35, repro,
2008-02-13,6.18, -11.29, 4.46, 1.6, 1.38, 6.01, repro,
2008-02-14,6.10, -8.24, 5.78, 1.64, 1.41, 6.13, repro,
2008-02-15,7.41, -8.18, -3.53, 1.64, 1.44, 6.06, repro,
2008-02-16,8.51, -7.37, -0.70, 1.4, 1.23, 5.32, repro,
2008-02-17,8.60, -7.06, -1.76, 1.48, 1.29, 5.55, repro,
2008-02-18,7.99, -7.17, -0.93, 1.45, 1.26, 5.43, repro,
2008-02-19,8.24, -7.51, 2.41, 1.53, 1.33, 5.73, repro,
2008-02-20,7.60, -8.32, 1.40, 1.42, 1.25, 5.36, repro,
2008-02-21,7.61, -7.64, 3.33, 1.47, 1.31, 5.58, repro,
2008-02-22,7.56, -9.50, 2.33, 1.67, 1.46, 6.31, repro,
2008-02-23,8.42, -8.07, -2.36, 1.5, 1.3, 5.63, repro,
2008-02-24,7.59, -10.50, 3.94, 1.71, 1.5, 6.44, repro,
2008-02-25,7.84, -7.79, 1.10, 1.49, 1.31, 5.57, repro,
2008-02-26,8.64, -7.76, -6.98, 1.45, 1.28, 5.42, repro,
2008-02-27,9.08, -7.68, -6.04, 1.39, 1.2, 5.22, repro,
2008-02-28,9.24, -8.28, -2.99, 1.4, 1.22, 5.25, repro,
2008-02-29,9.34, -8.74, -6.21, 1.41, 1.24, 5.31, repro,
2008-03-01,8.71, -11.83, -3.30, 1.54, 1.34, 5.8, repro,
2008-03-02,8.97, -8.23, -1.85, 1.46, 1.28, 5.51, repro,
2008-03-03,9.17, -8.34, -9.47, 1.5, 1.3, 5.65, repro,
2008-03-04,8.93, -8.52, -2.46, 1.41, 1.26, 5.35, repro,
2008-03-05,9.49, -8.11, -6.20, 1.42, 1.29, 5.43, repro,
2008-03-06,10.09, -8.79, -8.92, 1.45, 1.3, 5.47, repro,
2008-03-07,9.46, -8.79, -5.38, 1.36, 1.22, 5.18, repro,
2008-03-08,9.28, -7.68, 0.92, 1.47, 1.31, 5.6, repro,
2008-03-09,10.51, -8.90, -2.79, 1.5, 1.33, 5.7, repro,
2008-03-10,9.90, -8.72, -8.06, 1.42, 1.27, 5.42, repro,
2008-03-11,9.56, -9.13, -7.22, 1.5, 1.34, 5.77, repro,
2008-03-12,9.60, -8.52, 3.84, 1.5, 1.34, 5.68, repro,
2008-03-13,10.37, -10.47, -10.53, 1.79, 1.58, 6.8, repro,
2008-03-14,9.30, -10.92, -1.26, 1.56, 1.38, 5.87, repro,
2008-03-15,8.12, -10.35, -0.96, 1.62, 1.43, 6.09, repro,
2008-03-16,7.13, -9.70, -0.43, 1.57, 1.41, 6.01, repro,
2008-03-17,8.22, -10.41, -3.94, 1.63, 1.49, 6.25, repro,
2008-03-18,10.05, -8.38, -4.21, 1.51, 1.36, 5.76, repro,
2008-03-19,9.15, -9.34, -2.37, 1.41, 1.27, 5.36, repro,
2008-03-20,9.95, -10.22, -10.69, 1.51, 1.34, 5.68, repro,
2008-03-21,9.34, -8.47, -7.04, 1.5, 1.38, 5.63, repro,
2008-03-22,9.96, -9.18, -8.88, 1.48, 1.35, 5.54, repro,
2008-03-23,10.06, -9.25, -7.85, 1.36, 1.24, 5.13, repro,
2008-03-24,10.21, -9.20, -1.77, 1.39, 1.25, 5.3, repro,
2008-03-25,8.36, -9.36, -1.84, 1.54, 1.37, 5.8, repro,
2008-03-26,8.75, -11.41, 0.05, 1.55, 1.39, 5.87, repro,
2008-03-27,10.79, -12.90, 1.93, 1.56, 1.39, 5.9, repro,
2008-03-28,9.02, -10.99, 1.15, 1.55, 1.37, 5.77, repro,
2008-03-29,9.36, -8.34, 6.50, 1.54, 1.33, 5.73, repro,
2008-03-30,8.90, -9.70, -1.02, 1.58, 1.37, 5.94, repro,
2008-03-31,10.43, -8.11, -1.64, 1.51, 1.32, 5.62, repro,
2008-04-01,9.27, -9.09, -4.85, 1.52, 1.35, 5.67, repro,
2008-04-02,8.68, -8.90, -2.31, 1.58, 1.36, 5.89, repro,
2008-04-03,9.56, -9.46, -1.87, 1.5, 1.29, 5.63, repro,
2008-04-04,9.31, -9.44, -1.93, 1.54, 1.32, 5.79, repro,
2008-04-05,9.78, -8.89, 3.34, 1.57, 1.34, 5.88, repro,
2008-04-06,10.37, -12.43, 1.14, 1.52, 1.3, 5.71, repro,
2008-04-07,10.29, -11.06, -8.04, 1.45, 1.26, 5.49, repro,
2008-04-08,8.39, -10.48, 5.46, 1.59, 1.37, 5.95, repro,
2008-04-09,10.00, -9.83, 2.74, 1.54, 1.32, 5.74, repro,
2008-04-10,10.37, -9.10, -3.93, 1.5, 1.3, 5.6, repro,
2008-04-11,10.53, -8.98, -6.79, 1.47, 1.27, 5.49, repro,
2008-04-12,11.41, -8.97, -8.25, 1.45, 1.26, 5.43, repro,
2008-04-13,10.60, -9.14, -3.53, 1.49, 1.28, 5.55, repro,
2008-04-14,10.18, -9.76, -5.15, 1.62, 1.38, 6, repro,
2008-04-15,11.18, -11.81, -7.13, 1.67, 1.41, 6.13, repro,
2008-04-16,10.85, -9.67, -2.46, 1.52, 1.31, 5.66, repro,
2008-04-17,9.71, -9.88, -7.35, 1.38, 1.19, 5.17, repro,
2008-04-18,10.21, -9.26, -3.73, 1.49, 1.28, 5.53, repro,
2008-04-19,10.24, -9.89, -14.17, 1.59, 1.37, 5.89, repro,
2008-04-20,10.12, -12.87, -2.64, 1.68, 1.44, 6.2, repro,
2008-04-21,9.85, -9.49, 2.65, 1.54, 1.3, 5.67, repro,
2008-04-22,9.54, -9.12, -3.48, 1.53, 1.3, 5.66, repro,
2008-04-23,9.28, -9.21, -5.23, 1.73, 1.5, 6.48, repro,
2008-04-24,11.30, -10.93, -7.60, 1.63, 1.39, 6.05, repro,
2008-04-25,10.20, -9.28, -2.66, 1.49, 1.26, 5.47, repro,
2008-04-26,10.41, -9.61, -7.82, 1.56, 1.32, 5.73, repro,
2008-04-27,10.86, -9.07, -5.30, 1.57, 1.31, 5.76, repro,
2008-04-28,9.68, -9.64, 1.57, 1.65, 1.38, 6.07, repro,
2008-04-29,8.61, -12.64, -4.62, 1.77, 1.44, 6.44, repro,
2008-04-30,9.88, -11.75, 0.99, 1.54, 1.31, 5.74, repro,
2008-05-01,11.61, -8.33, -5.55, 1.54, 1.31, 5.71, repro,
2008-05-02,9.69, -8.88, 0.13, 1.51, 1.29, 5.6, repro,
2008-05-03,9.68, -8.39, 3.11, 1.61, 1.37, 5.99, repro,
2008-05-04,10.67, -9.87, 1.49, 1.54, 1.31, 5.7, repro,
2008-05-05,9.75, -10.46, -2.94, 1.58, 1.33, 5.85, repro,
2008-05-06,8.48, -9.15, -0.09, 1.57, 1.32, 5.77, repro,
