,id,longitude,latitude,time,smp
17,NASA_USDA_SMAP_SM20161020_20161022,-118.68990691429177,36.49405841735556,1476921600000.0,0.31702837347984314
18,NASA_USDA_SMAP_SM20161023_20161025,-118.68990691429177,36.49405841735556,1477180800000.0,0.29115715622901917
19,NASA_USDA_SMAP_SM20161026_20161028,-118.68990691429177,36.49405841735556,1477440000000.0,0.31265202164649963
20,NASA_USDA_SMAP_SM20161029_20161031,-118.68990691429177,36.49405841735556,1477699200000.0,0.6011524200439453
21,NASA_USDA_SMAP_SM20161002_20161004,-118.46532809326189,36.49405841735556,1475366400000.0,0.2880057692527771
22,NASA_USDA_SMAP_SM20161005_20161007,-118.46532809326189,36.49405841735556,1475625600000.0,0.2943877577781677
23,NASA_USDA_SMAP_SM20161008_20161010,-118.46532809326189,36.49405841735556,1475884800000.0,0.3018694818019867
24,NASA_USDA_SMAP_SM20161011_20161013,-118.46532809326189,36.49405841735556,1476144000000.0,0.30274879932403564
25,NASA_USDA_SMAP_SM20161014_20161016,-118.46532809326189,36.49405841735556,1476403200000.0,0.30407005548477173
26,NASA_USDA_SMAP_SM20161017_20161019,-118.46532809326189,36.49405841735556,1476662400000.0,0.30650585889816284
27,NASA_USDA_SMAP_SM20161020_20161022,-118.46532809326189,36.49405841735556,1476921600000.0,0.30777138471603394
28,NASA_USDA_SMAP_SM20161023_20161025,-118.46532809326189,36.49405841735556,1477180800000.0,0.32283952832221985
29,NASA_USDA_SMAP_SM20161026_20161028,-118.46532809326189,36.49405841735556,1477440000000.0,0.3278443515300751
30,NASA_USDA_SMAP_SM20161029_20161031,-118.46532809326189,36.49405841735556,1477699200000.0,0.34076815843582153
31,NASA_USDA_SMAP_SM20161002_20161004,-118.24074927223201,36.49405841735556,1475366400000.0,0.12917844951152802
32,NASA_USDA_SMAP_SM20161005_20161007,-118.24074927223201,36.49405841735556,1475625600000.0,0.13390560448169708
33,NASA_USDA_SMAP_SM20161008_20161010,-118.24074927223201,36.49405841735556,1475884800000.0,0.13731098175048828
34,NASA_USDA_SMAP_SM20161011_20161013,-118.24074927223201,36.49405841735556,1476144000000.0,0.1411333531141281
35,NASA_USDA_SMAP_SM20161014_20161016,-118.24074927223201,36.49405841735556,1476403200000.0,0.1446560025215149
36,NASA_USDA_SMAP_SM20161017_20161019,-118.24074927223201,36.49405841735556,1476662400000.0,0.14827348291873932
37,NASA_USDA_SMAP_SM20161020_20161022,-118.24074927223201,36.49405841735556,1476921600000.0,0.15194854140281677
38,NASA_USDA_SMAP_SM20161023_20161025,-118.24074927223201,36.49405841735556,1477180800000.0,0.1554609090089798
39,NASA_USDA_SMAP_SM20161026_20161028,-118.24074927223201,36.49405841735556,1477440000000.0,0.15968938171863556
40,NASA_USDA_SMAP_SM20161029_20161031,-118.24074927223201,36.49405841735556,1477699200000.0,0.16392648220062256
41,NASA_USDA_SMAP_SM20161002_20161004,-118.46532809326189,36.71863723838544,1475366400000.0,0.34109359979629517
42,NASA_USDA_SMAP_SM20161005_20161007,-118.46532809326189,36.71863723838544,1475625600000.0,0.29844599962234497
43,NASA_USDA_SMAP_SM20161008_20161010,-118.46532809326189,36.71863723838544,1475884800000.0,0.22499679028987885
44,NASA_USDA_SMAP_SM20161011_20161013,-118.46532809326189,36.71863723838544,1476144000000.0,0.23725803196430206
45,NASA_USDA_SMAP_SM20161014_20161016,-118.46532809326189,36.71863723838544,1476403200000.0,0.2590532600879669
46,NASA_USDA_SMAP_SM20161017_20161019,-118.46532809326189,36.71863723838544,1476662400000.0,0.24441389739513397
47,NASA_USDA_SMAP_SM20161020_20161022,-118.46532809326189,36.71863723838544,1476921600000.0,0.23013664782047272
48,NASA_USDA_SMAP_SM20161023_20161025,-118.46532809326189,36.71863723838544,1477180800000.0,0.22043785452842712
49,NASA_USDA_SMAP_SM20161026_20161028,-118.46532809326189,36.71863723838544,1477440000000.0,0.22021128237247467
50,NASA_USDA_SMAP_SM20161029_20161031,-118.46532809326189,36.71863723838544,1477699200000.0,0.23535291850566864
1,NASA_USDA_SMAP_SM20161101_20161103,-118.46532809326189,36.26947959632568,1477958400000.0,0.35331013798713684
2,NASA_USDA_SMAP_SM20161104_20161106,-118.46532809326189,36.26947959632568,1478217600000.0,0.3535630404949188
3,NASA_USDA_SMAP_SM20161107_20161109,-118.46532809326189,36.26947959632568,1478476800000.0,0.35325512290000916
4,NASA_USDA_SMAP_SM20161110_20161112,-118.46532809326189,36.26947959632568,1478736000000.0,0.3516600728034973
5,NASA_USDA_SMAP_SM20161113_20161115,-118.46532809326189,36.26947959632568,1478995200000.0,0.35316330194473267
6,NASA_USDA_SMAP_SM20161116_20161118,-118.46532809326189,36.26947959632568,1479254400000.0,0.35338133573532104
7,NASA_USDA_SMAP_SM20161119_20161121,-118.46532809326189,36.26947959632568,1479513600000.0,0.3526623249053955
8,NASA_USDA_SMAP_SM20161122_20161124,-118.46532809326189,36.26947959632568,1479772800000.0,0.35956233739852905
9,NASA_USDA_SMAP_SM20161125_20161127,-118.46532809326189,36.26947959632568,1480032000000.0,0.3683670461177826
10,NASA_USDA_SMAP_SM20161128_20161130,-118.46532809326189,36.26947959632568,1480291200000.0,0.48383793234825134
11,NASA_USDA_SMAP_SM20161101_20161103,-118.68990691429177,36.49405841735556,1477958400000.0,0.8290443420410156
12,NASA_USDA_SMAP_SM20161104_20161106,-118.68990691429177,36.49405841735556,1478217600000.0,0.7839707732200623
13,NASA_USDA_SMAP_SM20161107_20161109,-118.68990691429177,36.49405841735556,1478476800000.0,0.7322543263435364
14,NASA_USDA_SMAP_SM20161110_20161112,-118.68990691429177,36.49405841735556,1478736000000.0,0.646941602230072
15,NASA_USDA_SMAP_SM20161113_20161115,-118.68990691429177,36.49405841735556,1478995200000.0,0.5795122385025024
16,NASA_USDA_SMAP_SM20161116_20161118,-118.68990691429177,36.49405841735556,1479254400000.0,0.518953800201416
17,NASA_USDA_SMAP_SM20161119_20161121,-118.68990691429177,36.49405841735556,1479513600000.0,0.48270535469055176
18,NASA_USDA_SMAP_SM20161122_20161124,-118.68990691429177,36.49405841735556,1479772800000.0,0.4897726774215698
19,NASA_USDA_SMAP_SM20161125_20161127,-118.68990691429177,36.49405841735556,1480032000000.0,0.4754214584827423
20,NASA_USDA_SMAP_SM20161128_20161130,-118.68990691429177,36.49405841735556,1480291200000.0,0.6585037112236023
21,NASA_USDA_SMAP_SM20161101_20161103,-118.46532809326189,36.49405841735556,1477958400000.0,0.35331013798713684
22,NASA_USDA_SMAP_SM20161104_20161106,-118.46532809326189,36.49405841735556,1478217600000.0,0.3535630404949188
23,NASA_USDA_SMAP_SM20161107_20161109,-118.46532809326189,36.49405841735556,1478476800000.0,0.35325512290000916
24,NASA_USDA_SMAP_SM20161110_20161112,-118.46532809326189,36.49405841735556,1478736000000.0,0.3516600728034973
25,NASA_USDA_SMAP_SM20161113_20161115,-118.46532809326189,36.49405841735556,1478995200000.0,0.35316330194473267
26,NASA_USDA_SMAP_SM20161116_20161118,-118.46532809326189,36.49405841735556,1479254400000.0,0.35338133573532104
27,NASA_USDA_SMAP_SM20161119_20161121,-118.46532809326189,36.49405841735556,1479513600000.0,0.3526623249053955
28,NASA_USDA_SMAP_SM20161122_20161124,-118.46532809326189,36.49405841735556,1479772800000.0,0.35956233739852905
29,NASA_USDA_SMAP_SM20161125_20161127,-118.46532809326189,36.49405841735556,1480032000000.0,0.3683670461177826
30,NASA_USDA_SMAP_SM20161128_20161130,-118.46532809326189,36.49405841735556,1480291200000.0,0.48383793234825134
31,NASA_USDA_SMAP_SM20161101_20161103,-118.24074927223201,36.49405841735556,1477958400000.0,0.16899769008159637
32,NASA_USDA_SMAP_SM20161104_20161106,-118.24074927223201,36.49405841735556,1478217600000.0,0.17286419868469238
33,NASA_USDA_SMAP_SM20161107_20161109,-118.24074927223201,36.49405841735556,1478476800000.0,0.17635490000247955
34,NASA_USDA_SMAP_SM20161110_20161112,-118.24074927223201,36.49405841735556,1478736000000.0,0.1795739084482193
35,NASA_USDA_SMAP_SM20161113_20161115,-118.24074927223201,36.49405841735556,1478995200000.0,0.1832626312971115
36,NASA_USDA_SMAP_SM20161116_20161118,-118.24074927223201,36.49405841735556,1479254400000.0,0.18706467747688293
37,NASA_USDA_SMAP_SM20161119_20161121,-118.24074927223201,36.49405841735556,1479513600000.0,0.1932089477777481
38,NASA_USDA_SMAP_SM20161122_20161124,-118.24074927223201,36.49405841735556,1479772800000.0,0.19945292174816132
39,NASA_USDA_SMAP_SM20161125_20161127,-118.24074927223201,36.49405841735556,1480032000000.0,0.20527207851409912
40,NASA_USDA_SMAP_SM20161128_20161130,-118.24074927223201,36.49405841735556,1480291200000.0,0.2246609479188919
41,NASA_USDA_SMAP_SM20161101_20161103,-118.46532809326189,36.71863723838544,1477958400000.0,0.2356467992067337
42,NASA_USDA_SMAP_SM20161104_20161106,-118.46532809326189,36.71863723838544,1478217600000.0,0.2346368283033371
43,NASA_USDA_SMAP_SM20161107_20161109,-118.46532809326189,36.71863723838544,1478476800000.0,0.235412135720253
44,NASA_USDA_SMAP_SM20161110_20161112,-118.46532809326189,36.71863723838544,1478736000000.0,0.2374105155467987
45,NASA_USDA_SMAP_SM20161113_20161115,-118.46532809326189,36.71863723838544,1478995200000.0,0.23927786946296692
46,NASA_USDA_SMAP_SM20161116_20161118,-118.46532809326189,36.71863723838544,1479254400000.0,0.23932184278964996
47,NASA_USDA_SMAP_SM20161119_20161121,-118.46532809326189,36.71863723838544,1479513600000.0,0.25518128275871277
48,NASA_USDA_SMAP_SM20161122_20161124,-118.46532809326189,36.71863723838544,1479772800000.0,0.26073405146598816
49,NASA_USDA_SMAP_SM20161125_20161127,-118.46532809326189,36.71863723838544,1480032000000.0,0.26562681794166565
50,NASA_USDA_SMAP_SM20161128_20161130,-118.46532809326189,36.71863723838544,1480291200000.0,0.36075079441070557
1,NASA_USDA_SMAP_SM20161201_20161203,-118.46532809326189,36.26947959632568,1480550400000.0,0.48114001750946045
2,NASA_USDA_SMAP_SM20161204_20161206,-118.46532809326189,36.26947959632568,1480809600000.0,0.4737285077571869
3,NASA_USDA_SMAP_SM20161207_20161209,-118.46532809326189,36.26947959632568,1481068800000.0,0.48162350058555603
4,NASA_USDA_SMAP_SM20161210_20161212,-118.46532809326189,36.26947959632568,1481328000000.0,0.49818459153175354
5,NASA_USDA_SMAP_SM20161213_20161215,-118.46532809326189,36.26947959632568,1481587200000.0,0.48976173996925354
6,NASA_USDA_SMAP_SM20161216_20161218,-118.46532809326189,36.26947959632568,1481846400000.0,0.6609763503074646
7,NASA_USDA_SMAP_SM20161219_20161221,-118.46532809326189,36.26947959632568,1482105600000.0,0.6601350903511047
8,NASA_USDA_SMAP_SM20161222_20161224,-118.46532809326189,36.26947959632568,1482364800000.0,0.6796698570251465
9,NASA_USDA_SMAP_SM20161225_20161227,-118.46532809326189,36.26947959632568,1482624000000.0,0.7322078347206116
10,NASA_USDA_SMAP_SM20161228_20161230,-118.46532809326189,36.26947959632568,1482883200000.0,0.7199282050132751
11,NASA_USDA_SMAP_SM20161231_20170102,-118.46532809326189,36.26947959632568,1483142400000.0,0.7643944621086121
12,NASA_USDA_SMAP_SM20161201_20161203,-118.68990691429177,36.49405841735556,1480550400000.0,0.7698339223861694
13,NASA_USDA_SMAP_SM20161204_20161206,-118.68990691429177,36.49405841735556,1480809600000.0,0.7782322764396667
14,NASA_USDA_SMAP_SM20161207_20161209,-118.68990691429177,36.49405841735556,1481068800000.0,0.7664827704429626
15,NASA_USDA_SMAP_SM20161210_20161212,-118.68990691429177,36.49405841735556,1481328000000.0,0.8197805285453796
16,NASA_USDA_SMAP_SM20161213_20161215,-118.68990691429177,36.49405841735556,1481587200000.0,0.8310063481330872
17,NASA_USDA_SMAP_SM20161216_20161218,-118.68990691429177,36.49405841735556,1481846400000.0,0.9503676295280457
18,NASA_USDA_SMAP_SM20161219_20161221,-118.68990691429177,36.49405841735556,1482105600000.0,0.973509669303894
19,NASA_USDA_SMAP_SM20161222_20161224,-118.68990691429177,36.49405841735556,1482364800000.0,0.9690514802932739
20,NASA_USDA_SMAP_SM20161225_20161227,-118.68990691429177,36.49405841735556,1482624000000.0,0.9800500273704529
21,NASA_USDA_SMAP_SM20161228_20161230,-118.68990691429177,36.49405841735556,1482883200000.0,0.9806661605834961
22,NASA_USDA_SMAP_SM20161231_20170102,-118.68990691429177,36.49405841735556,1483142400000.0,0.9822354912757874
23,NASA_USDA_SMAP_SM20161201_20161203,-118.46532809326189,36.49405841735556,1480550400000.0,0.48114001750946045
24,NASA_USDA_SMAP_SM20161204_20161206,-118.46532809326189,36.49405841735556,1480809600000.0,0.4737285077571869
25,NASA_USDA_SMAP_SM20161207_20161209,-118.46532809326189,36.49405841735556,1481068800000.0,0.48162350058555603
26,NASA_USDA_SMAP_SM20161210_20161212,-118.46532809326189,36.49405841735556,1481328000000.0,0.49818459153175354
27,NASA_USDA_SMAP_SM20161213_20161215,-118.46532809326189,36.49405841735556,1481587200000.0,0.48976173996925354
28,NASA_USDA_SMAP_SM20161216_20161218,-118.46532809326189,36.49405841735556,1481846400000.0,0.6609763503074646
29,NASA_USDA_SMAP_SM20161219_20161221,-118.46532809326189,36.49405841735556,1482105600000.0,0.6601350903511047
30,NASA_USDA_SMAP_SM20161222_20161224,-118.46532809326189,36.49405841735556,1482364800000.0,0.6796698570251465
31,NASA_USDA_SMAP_SM20161225_20161227,-118.46532809326189,36.49405841735556,1482624000000.0,0.7322078347206116
32,NASA_USDA_SMAP_SM20161228_20161230,-118.46532809326189,36.49405841735556,1482883200000.0,0.7199282050132751
33,NASA_USDA_SMAP_SM20161231_20170102,-118.46532809326189,36.49405841735556,1483142400000.0,0.7643944621086121
